start,end
3647981841,6158933762
38578404638,6158933762
9681937631,3188375102
9681937631,2490039376
9681937631,1520169545
9681937631,4552432201
9681937631,29634313371
9681937631,3599707773
9681937631,3292828260
9681937631,9303552447
9681937631,430468557
9681937631,487127728
2035378773,32794138906
2231583645,32794138906
1901030863,32794138906
1373639204,32794138906
3544031869,32794138906
2278386224,32794138906
6105908922,32794138906
6940748223,32794138906
1693924408,30136021718
23098557087,30136021718
30091844551,30136021718
1366270394,30136021718
22918437427,30136021718
4243422587,30136021718
5532524344,30136021718
24092047050,30136021718
16674827463,2976814275
16674827463,1804463505
16674827463,4263296661
16674827463,21631183061
16674827463,1559113799
16674827463,532606451
16674827463,10025442088
16674827463,2009373206
16674827463,7480990278
22412006815,4020471323
22412006815,6715243838
22412006815,1998307812
22412006815,4684466261
22412006815,6069131452
6681535961,2373759676
6681535961,10941698175
6681535961,6734236763
6681535961,8261623644
6681535961,2121746719
6681535961,1977218846
6681535961,1486808616
6349631582,1280912261
6349631582,8366370224
6349631582,15849993925
6349631582,828354157
6349631582,1681530955
22987306006,37038617896
22987306006,3582509447
22987306006,2545969660
22987306006,5837623883
33440022477,2284514001
33440022477,2867725494
33440022477,2320106402
33440022477,4585333314
33440022477,1594299271
33440022477,29554982938
19377837118,4002306380
19377837118,5007212953
19377837118,9600460690
19377837118,6804945163
19377837118,2234658304
19377837118,3174259693
39205582436,6158933762
2245024153,6158933762
9681937631,4896362254
9681937631,13580068590
9681937631,6872907795
1400140807,32794138906
8077017461,32794138906
10221185494,32794138906
2412551950,32794138906
18073867510,30136021718
1572945390,30136021718
8293816813,30136021718
6328922931,30136021718
17914488207,30136021718
16674827463,21465052749
16674827463,30819697525
16674827463,2213235565
16674827463,2354318526
16674827463,9895693938
16674827463,988637475
22412006815,977097495
22412006815,1165389547
22412006815,8003830901
22412006815,1636256303
22412006815,12753921542
22412006815,4808132666
22412006815,635589199
22412006815,8476953581
6681535961,3314680002
6681535961,5616854888
6349631582,1098230005
6349631582,1298220208
22987306006,352335365
22987306006,14718227841
22987306006,4738586776
22987306006,1742769700
22987306006,1643793318
22987306006,13543688272
22987306006,2951167687
33440022477,8948565395
33440022477,8433857907
33440022477,7113974798
33440022477,4847256561
33440022477,2177139663
33440022477,6402196321
33440022477,13384500538
19377837118,13248661533
19377837118,1743238831
19377837118,5721097799
19377837118,1511802745
19377837118,18773207165
19377837118,20735201682
1806650109,6158933762
10725065693,6158933762
24179845846,6158933762
10683824436,32794138906
32794138906,11101398072
32794138906,1985619235
32794138906,550618621
32794138906,1636281262
32794138906,14015330998
27772428287,30136021718
3268596730,30136021718
27689939910,30136021718
7749376702,30136021718
13568071290,30136021718
29622335756,30136021718
12072159567,30136021718
9189039223,30136021718
16674827463,11101398072
16674827463,220713196
16674827463,2367197625
16674827463,8011506095
16674827463,7140177628
16674827463,26194776398
16674827463,4589838539
16674827463,14015330998
22412006815,1160650107
22412006815,3600089073
22412006815,2122621583
22412006815,29628271804
22412006815,27143507270
22412006815,6706292165
6681535961,1710596785
6681535961,7332295529
6681535961,8740420740
6681535961,2520602260
6681535961,2980032639
6681535961,6182565154
6349631582,2278329023
6349631582,3670468879
6349631582,1913788003
6349631582,220713196
22987306006,7019647504
22987306006,13461210018
22987306006,34580376474
22987306006,14718215454
33440022477,2221342319
33440022477,2189991340
33440022477,3562803534
33440022477,2060134033
33440022477,8622109878
19377837118,7593426757
19377837118,2245684440
19377837118,1824721517
19377837118,31690756107
19377837118,3532674442
19377837118,27262488703
19377837118,3575013496
1836394832,6158933762
3471772653,6158933762
2165359879,6158933762
1690382117,6158933762
1904897136,6158933762
1531216639,6158933762
7286103103,6158933762
32794138906,5546715512
32794138906,7936178891
32794138906,19446582407
32794138906,1314345391
32794138906,1292592968
32794138906,672417959
32794138906,27783176007
32794138906,6428095722
4863533728,30136021718
7092704519,30136021718
12872663571,30136021718
30136021718,1598409757
30136021718,1305448725
30136021718,1693150185
30136021718,6177087985
30136021718,48729301
16674827463,1692800026
16674827463,13821815724
16674827463,18143978940
16674827463,4213840699
16674827463,22220920074
16674827463,29471359997
16674827463,31994422275
16674827463,29675291527
22412006815,1595142347
22412006815,29805519446
22412006815,3427490299
22412006815,3071612797
22412006815,3910694746
6681535961,8500764846
6681535961,4422924068
6681535961,5468474806
6681535961,2859709287
6681535961,4331899991
6681535961,2321531699
6349631582,2229078920
6349631582,8131802723
6349631582,18486831864
6349631582,3880081215
6349631582,1523850335
6349631582,2061903156
6349631582,25441161710
6349631582,16712753969
22987306006,33412066853
22987306006,31496479740
22987306006,5867630931
22987306006,7335755670
22987306006,3268664072
22987306006,4185070574
22987306006,7331186780
22987306006,24355953038
22987306006,26467406034
33440022477,6018604422
33440022477,3565454673
33440022477,22942103341
33440022477,5437720625
33440022477,1835784342
33440022477,2274857338
33440022477,26071859097
33440022477,4479698277
33440022477,1744701318
19377837118,23335363441
19377837118,3718164407
19377837118,1535260268
19377837118,8371742694
19377837118,4859281318
19377837118,5364244256
19377837118,1588973019
19377837118,25693293659
19377837118,3109263515
6474700994,6158933762
5543263135,6158933762
13580068590,6158933762
8098710004,6158933762
7563503706,6158933762
3602719503,6158933762
1423868110,6158933762
4282738054,6158933762
6101480376,6158933762
10817370969,11104414732
32794138906,1509586944
32794138906,32657340557
32794138906,1741985682
32794138906,370007382
32794138906,24129724673
32794138906,1454142084
32794138906,558168890
30136021718,1373307599
30136021718,4250931527
30136021718,2413410851
30136021718,1774000013
30136021718,3577277816
16674827463,19446582407
16674827463,27395299761
16674827463,21658598259
16674827463,25556169631
16674827463,2278386224
22412006815,8378140109
22412006815,2062129071
22412006815,30031030090
22412006815,1140954087
22412006815,1468701863
22412006815,3569610112
22412006815,9461297843
6681535961,3621784803
6681535961,6632418324
6681535961,2075514509
6681535961,10371922273
6349631582,4955541803
6349631582,10869453444
6349631582,650066350
6349631582,2636825328
6349631582,8524246128
6349631582,1972912475
6349631582,1960032165
22987306006,2206818627
22987306006,3878810043
22987306006,1922968878
22987306006,1489377111
22987306006,8368283382
22987306006,2016429490
22987306006,1453676043
19377837118,1545730138
19377837118,217782090
19377837118,18567456058
19377837118,4342927869
19377837118,1903332082
19377837118,11811262896
19377837118,4039912938
5657910073,6158933762
15292983966,6158933762
1702093747,6158933762
3048083105,6158933762
2259998539,6158933762
24635167680,6158933762
8712860746,6158933762
12510910485,11104414732
7742801592,11104414732
28462222298,11104414732
8001352537,11104414732
20182774799,11104414732
5922207159,11104414732
25292410348,11104414732
15769629657,11104414732
32794138906,1826902994
32794138906,1536233905
32794138906,1913788003
32794138906,988637475
32794138906,1766558602
32794138906,2180502875
32794138906,1813739304
32794138906,7382619125
30136021718,1694322290
30136021718,30391597099
30136021718,1758249717
30136021718,2099023845
30136021718,9663216327
30136021718,6441831932
30136021718,3705799989
30136021718,8186822014
16674827463,6003282095
16674827463,10486974764
16674827463,2327543544
16674827463,8077017461
16674827463,463763911
16674827463,2412551950
16674827463,2066928636
16674827463,12069318322
22412006815,8611091596
22412006815,1512207216
22412006815,9054157237
22412006815,4233235134
22412006815,1573273301
22412006815,3532509148
22412006815,4517608298
22412006815,15183313629
22412006815,13952631
22412006815,1098189651
6681535961,4068094488
6681535961,3567406737
6681535961,4670141919
6681535961,3158559104
6681535961,1943171190
6681535961,4034468364
6681535961,1315110412
6681535961,3303987001
6681535961,1692909068
6349631582,638928852
6349631582,1700989251
6349631582,1361154521
6349631582,16685771756
6349631582,3035484418
6349631582,3015872611
6349631582,1554062931
6349631582,10243469020
19377837118,3933193642
19377837118,6106685915
19377837118,33985105810
19377837118,14697397136
19377837118,1342837260
19377837118,38401279561
19377837118,1267124617
19377837118,29779952069
19377837118,11171605061
19569580735,6158933762
2928154941,6158933762
8504678497,6158933762
6278376077,6158933762
9980390806,6158933762
1398048676,6158933762
14546970816,11104414732
1260834763,11104414732
11104414732,2280354554
11104414732,6008320517
11104414732,7742801592
11104414732,4618796870
11104414732,5585902094
11104414732,2971577011
11104414732,28462222298
32794138906,2054502517
32794138906,8569069100
32794138906,7341528135
32794138906,1244405915
32794138906,32647872440
30136021718,3230072044
30136021718,3032681262
30136021718,28614628439
30136021718,19379216350
30136021718,5861902931
30136021718,13471418119
30136021718,18504460750
30136021718,1552522387
30136021718,5571785773
30136021718,1663281288
16674827463,26881431295
16674827463,3155261554
16674827463,5647792512
16674827463,7512019687
16674827463,4221551790
16674827463,2287015115
16674827463,10683824436
22412006815,4709568329
22412006815,21246287232
22412006815,1320985403
22412006815,1740595332
22412006815,1108969291
22412006815,6239361182
22412006815,4191989223
22412006815,14029404845
6681535961,8772646938
6681535961,10086107682
6681535961,5528263524
6681535961,4255851354
6681535961,3276173778
6681535961,5626236338
6681535961,2320061347
6681535961,1694870337
6681535961,7862179227
6681535961,5893036407
6349631582,11784542551
19377837118,17315711171
19377837118,8172874560
19377837118,4855202880
19377837118,2340012674
19377837118,5503829506
19377837118,4141092014
19377837118,8397928907
19377837118,38094144519
2962864025,6158933762
7927762332,6158933762
2239423277,6158933762
4185688357,6158933762
1815639684,6158933762
23640779332,6158933762
31392495366,6158933762
11104414732,29951508491
11104414732,8189199270
11104414732,3134343994
11104414732,20182774799
11104414732,5922207159
11104414732,13580068590
32794138906,3546453037
32794138906,1366568977
32794138906,258801220
32794138906,3538484
32794138906,1507326673
32794138906,1097794894
32794138906,2140876484
32794138906,318962001
32794138906,2019787654
32794138906,1311146101
30136021718,2321966022
30136021718,6017954788
30136021718,1274014775
30136021718,11408568984
30136021718,2999418044
30136021718,1606791535
30136021718,3644901546
30136021718,2064352590
30136021718,1265797208
30136021718,481274299
16674827463,1901030863
16674827463,7315073291
16674827463,3975806993
16674827463,1755598860
16674827463,5495564507
16674827463,1602722072
16674827463,1373639204
16674827463,8896303256
16674827463,1542781229
22412006815,6988590298
22412006815,2282756412
22412006815,2663860283
22412006815,1918423008
22412006815,1454765449
22412006815,2092447733
22412006815,1393505677
22412006815,2272320813
22412006815,8417617360
22412006815,2160579679
22412006815,8005196171
6681535961,6845136709
6681535961,5757597994
6681535961,5630155389
6681535961,6040907663
6681535961,5049464437
6681535961,11339599473
19377837118,6193643546
19377837118,4865185518
19377837118,1968727197
19377837118,5870162586
19377837118,32828014879
19377837118,24383510060
19377837118,1450507349
4219218932,6158933762
2122443570,6158933762
5685617464,6158933762
9188391969,6158933762
1640911992,6158933762
11104414732,25292410348
11104414732,1125952132
11104414732,6859588036
11104414732,6665822680
11104414732,20682405951
11104414732,2226362953
32794138906,286643685
32794138906,1686864053
32794138906,4849151351
32794138906,348789681
32794138906,1559113799
32794138906,6003282095
32794138906,220713196
32794138906,1386481286
30136021718,4181039945
30136021718,3564182756
30136021718,14216755023
30136021718,10989975305
30136021718,8927543253
30136021718,1542341007
30136021718,4145425050
16674827463,7047403021
16674827463,10221185494
16674827463,2642748399
16674827463,8255530255
16674827463,13622163976
16674827463,1218685140
16674827463,2288154563
16674827463,4196337289
22412006815,6003193008
22412006815,4870045497
22412006815,30194464389
22412006815,9423760863
22412006815,5708810532
22412006815,6327549487
22412006815,3654098482
22412006815,10326135695
22412006815,13580068590
22412006815,10497478593
19377837118,868477720
19377837118,3454705530
19377837118,13941966972
19377837118,3547233717
19377837118,32738749862
19377837118,15409105072
19377837118,7188526581
19377837118,22101873982
15240844623,6158933762
2157740483,6158933762
1912709228,6158933762
5433912504,6158933762
7181281072,6158933762
1368185338,6158933762
1795870459,6158933762
4212622715,6158933762
11104414732,8914383040
11104414732,12510910485
11104414732,12962213353
11104414732,8265271895
11104414732,1516631233
11104414732,4990499203
11104414732,17195460282
11104414732,15956370873
11104414732,1315232289
32794138906,1423116818
32794138906,1410462709
32794138906,421654827
32794138906,1239639319
32794138906,1692800026
32794138906,2230415114
32794138906,933824728
32794138906,7381157794
32794138906,1365463436
32794138906,6584835364
30136021718,1555016208
30136021718,1464930216
30136021718,7393490028
30136021718,9702556538
30136021718,2218648373
16674827463,2087739611
16674827463,18776955391
16674827463,4552639427
16674827463,3544031869
16674827463,7318397766
16674827463,6105908922
16674827463,3598093533
16674827463,6940748223
22412006815,8631956732
22412006815,30379481064
22412006815,8149861489
22412006815,6738258720
22412006815,499765053
22412006815,3935755650
22412006815,2199332013
22412006815,1413866664
19377837118,22449165918
19377837118,11048966298
19377837118,1580911287
19377837118,19698752970
19377837118,5957144115
19377837118,23356396722
19377837118,2039325535
5744022891,6158933762
9143058954,6158933762
3978559759,6158933762
8473257476,6158933762
5757156026,6158933762
5429541410,6158933762
2228946876,6158933762
2768431545,6158933762
8551437293,6158933762
8464472853,11793342881
11104414732,7545917771
11104414732,1701694942
11104414732,14546970816
11104414732,1546530105
11104414732,1471363255
11104414732,1797205231
32794138906,13037075747
32794138906,19813257009
32794138906,1741382893
32794138906,4199237297
32794138906,1148594617
32794138906,2045241249
32794138906,1419292353
32794138906,1563311383
32794138906,10173780745
30136021718,8450829431
30136021718,3535733319
30136021718,1457847298
30136021718,1615604343
30136021718,1430830279
30136021718,30014488954
30136021718,2250989171
30136021718,1611967667
30136021718,1420520036
30136021718,3257552653
16674827463,13580068590
16674827463,1400140807
16674827463,3602832237
16674827463,2035378773
16674827463,1524154718
19377837118,4194491240
19377837118,38502884224
19377837118,4277802429
19377837118,8507513148
19377837118,812876162
19377837118,6147395756
19377837118,22748390926
19377837118,2943797205
19377837118,11761983253
19377837118,7214439025
1995501251,6158933762
7724173350,6158933762
4199031230,6158933762
1524013522,6158933762
6087161370,6158933762
5544976181,6158933762
2897530673,6158933762
7183234484,6158933762
7571074608,11793342881
1278080797,11793342881
38533905247,11793342881
8717991311,11793342881
39006293766,11793342881
3021888768,11793342881
39139496243,11793342881
5599111805,11793342881
6802985857,11793342881
37963255470,11793342881
11104414732,4543957199
11104414732,3283478863
11104414732,6050469289
11104414732,3268019472
11104414732,8029864290
11104414732,8059018328
11104414732,1334356768
11104414732,3702035366
32794138906,27629347358
32794138906,1700012118
32794138906,3063795833
32794138906,31373141653
32794138906,14714506570
32794138906,1460895200
32794138906,1539699998
32794138906,1095341587
30136021718,2239170707
30136021718,7412214870
30136021718,1563533063
30136021718,1620550322
30136021718,7465136891
30136021718,1365172234
30136021718,2272510975
30136021718,870384010
19377837118,7057819670
19377837118,33740330881
19377837118,9960544199
19377837118,38469800679
19377837118,39379301220
19377837118,2298041377
19377837118,8430856080
19377837118,3225691112
19377837118,1261587330
2041931495,6158933762
6980124448,6158933762
1908700947,6158933762
6158933762,7109440842
6158933762,4698746478
6158933762,16924434251
6158933762,15770554335
6158933762,16657490419
6158933762,257118720
6158933762,2113119563
7389361667,11793342881
1649604424,11793342881
4363136832,11793342881
2106851287,11793342881
29841537022,11793342881
7366311151,11793342881
34497977637,11793342881
11104414732,1769016955
11104414732,6003282095
11104414732,11714689224
11104414732,1207325290
11104414732,617194583
11104414732,12080020714
32794138906,1559168210
32794138906,3310733872
32794138906,4752590093
32794138906,26945674910
32794138906,37051461683
32794138906,38745056228
32794138906,39122362868
32794138906,9194261716
30136021718,4280370214
30136021718,8458490192
30136021718,6951458617
30136021718,21156901466
30136021718,1330257776
30136021718,3057724031
30136021718,1469146271
30136021718,1903318520
30136021718,1582186739
30136021718,3299455396
30136021718,1816053436
19377837118,8370482901
19377837118,2645016342
6158933762,6255044182
6158933762,4717526129
6158933762,1323107248
6158933762,36569805685
6158933762,4196061204
6158933762,2909892894
6158933762,2949428711
6158933762,2244712872
6158933762,22725793538
6158933762,5772842324
4260945594,11793342881
31296708056,11793342881
4338667521,11793342881
2007098199,11793342881
1980448384,11793342881
3021550213,11793342881
7188871205,11793342881
4909045045,11793342881
2250450582,11793342881
11104414732,8254281739
11104414732,7152858240
11104414732,1359803400
11104414732,1457732733
11104414732,1087747749
11104414732,6434015620
11104414732,1705336954
11104414732,1427311880
11104414732,4348830233
32794138906,37543001253
32794138906,11927071408
32794138906,9616086531
32794138906,6527440204
32794138906,29675291527
32794138906,29471359997
30136021718,4175439598
30136021718,2139268866
30136021718,1330530898
30136021718,1012396414
30136021718,921268256
30136021718,20573065923
30136021718,4975151480
6158933762,2339146168
6158933762,7501901090
6158933762,2958956209
6158933762,2561600146
6158933762,5859469660
6158933762,27933908755
6158933762,3647981841
6158933762,5543263135
6299622710,11793342881
3594285522,11793342881
2144363476,11793342881
7121751281,11793342881
6753778946,11793342881
5613320196,11793342881
3429830741,11793342881
2666940006,11793342881
11104414732,3416639652
11104414732,5956105821
11104414732,5806007157
11104414732,411874213
11104414732,3975073881
11104414732,1939407292
11104414732,5380994723
11104414732,2153572957
32794138906,31994422275
32794138906,22220920074
32794138906,30819697525
32794138906,27554104178
32794138906,27237193438
32794138906,35574977550
32794138906,1996566681
32794138906,2003651558
32794138906,1555942518
30136021718,1130211486
30136021718,2380748733
30136021718,871354
30136021718,262676468
30136021718,3963376023
30136021718,216110818
30136021718,1770730650
30136021718,31579353172
6158933762,38578404638
6158933762,2245024153
6158933762,1806650109
6158933762,10725065693
6158933762,24179845846
6158933762,6940960490
6158933762,1836394832
6158933762,12364956986
1704400221,11793342881
1647861727,11793342881
3672355541,11793342881
3917675105,11793342881
13580068590,11793342881
11793342881,34119164054
11793342881,8919836984
11104414732,1260834763
11104414732,10726052716
11104414732,3532887629
11104414732,8147884828
11104414732,2279090136
11104414732,1595513758
11104414732,3310906650
11104414732,4671093859
32794138906,35219411540
32794138906,37147884099
32794138906,9273633050
32794138906,5655415550
32794138906,13240907828
32794138906,5359042649
32794138906,2165124541
32794138906,36783803090
30136021718,2065731751
30136021718,3552453043
30136021718,194799663
30136021718,632861969
30136021718,1338503512
30136021718,681924644
30136021718,5397187580
30136021718,9234916522
30136021718,12853125762
6158933762,6980124448
6158933762,2165359879
6158933762,1908700947
6158933762,9143058954
6158933762,1690382117
6158933762,5433912504
6158933762,1531216639
6158933762,7286103103
11793342881,8464472853
11793342881,7571074608
11793342881,1278080797
11793342881,9211763448
11793342881,8717991311
11793342881,39006293766
11104414732,4339850669
11104414732,10817370969
11104414732,9923165904
11104414732,1998209064
11104414732,5271953230
32794138906,27064162975
32794138906,10886242023
32794138906,10209537366
32794138906,29847108084
32794138906,8593319101
32794138906,1773729536
32794138906,10874530807
32794138906,8078168313
30136021718,1964701069
30136021718,2190667402
30136021718,1366310343
30136021718,1313419690
30136021718,1449086243
30136021718,599089921
30136021718,511796271
30136021718,3295612009
30136021718,1418482678
6158933762,7423773157
6158933762,3471772653
6158933762,13580068590
6158933762,8098710004
6158933762,7563503706
6158933762,4282738054
6158933762,6101480376
6158933762,5657910073
11793342881,39139496243
11793342881,3021888768
11793342881,37826567075
11793342881,5599111805
11793342881,4363136832
11793342881,1649604424
11793342881,7389361667
11793342881,2106851287
11793342881,6802985857
32794138906,21996916646
30136021718,643532768
30136021718,8773216658
30136021718,1727327256
6158933762,8450505795
6158933762,3048083105
6158933762,2259998539
6158933762,15292983966
6158933762,5757156026
11793342881,7366311151
11793342881,34497977637
11793342881,4260945594
11793342881,31296708056
32794138906,21875583077
32794138906,28936546626
32794138906,25780846995
32794138906,1573211745
6158933762,24635167680
6158933762,8712860746
6158933762,6087161370
6158933762,17833703072
6158933762,19569580735
6158933762,2928154941
6158933762,2165460281
11793342881,4338667521
11793342881,1980448384
11793342881,3021550213
11793342881,7188871205
11793342881,2007098199
11793342881,4909045045
11793342881,2250450582
32794138906,10562941505
32794138906,11831520826
32794138906,2955378535
32794138906,30134350359
32794138906,8052788543
32794138906,8573174815
32794138906,14486231662
32794138906,10829175284
6158933762,8504678497
6158933762,6278376077
6158933762,9980390806
6158933762,1398048676
6158933762,2962864025
6158933762,7927762332
6158933762,4185688357
11793342881,6299622710
11793342881,3594285522
11793342881,2144363476
11793342881,7121751281
11793342881,6753778946
11793342881,3429830741
11793342881,1704400221
11793342881,5613320196
32794138906,7546872362
32794138906,1910007147
32794138906,8649455609
32794138906,18370115489
32794138906,5457514908
32794138906,1477950971
32794138906,4585524264
32794138906,5591502368
6158933762,2239423277
6158933762,1815639684
6158933762,23640779332
6158933762,2122443570
6158933762,31392495366
11793342881,2666940006
11793342881,1647861727
11793342881,3672355541
11793342881,13580068590
11793342881,3917675105
32794138906,6818917047
32794138906,33226985020
32794138906,16661452431
32794138906,1746031516
32794138906,4331350519
32794138906,7175741702
6158933762,5685617464
6158933762,1995501251
6158933762,1640911992
6158933762,3270484787
6158933762,1912709228
6158933762,7181281072
6158933762,9188391969
6158933762,4212622715
6158933762,5744022891
6158933762,3978559759
6158933762,8473257476
32794138906,1639503744
32794138906,7001913035
32794138906,1738715089
32794138906,3533580439
32794138906,1901030863
32794138906,14442587101
32794138906,2278386224
6158933762,5429541410
6158933762,2900282695
6158933762,2768431545
6158933762,1795870459
6158933762,4219218932
3919107792,13245118330
3614148822,13245118330
39371246894,13245118330
4425632894,13245118330
8019251115,13245118330
2752409243,13245118330
4130180715,13245118330
8497976616,13245118330
31044609977,13245118330
3731497428,13245118330
2708016825,13245118330
31709879503,13245118330
30964133927,13245118330
22190615258,13245118330
26687968336,13245118330
7297545066,13245118330
7478428205,13245118330
13204552196,13245118330
22335943133,13245118330
24387957337,13245118330
18306796836,13245118330
2907731482,13245118330
9992142002,13245118330
18107716796,13245118330
1664234481,13245118330
2545680307,13245118330
18150365213,13245118330
6975910018,13245118330
8721617148,13245118330
7119343035,13245118330
21296128014,13245118330
9203226007,13245118330
9181576973,13245118330
3569875137,13245118330
6361795862,13245118330
3243921221,13245118330
8569841669,13245118330
4679273626,13245118330
8036318128,13245118330
337506797,13245118330
14035442245,13245118330
1480580959,13245118330
6383625083,13245118330
5497146876,13245118330
8285188830,13245118330
13580068590,13245118330
8072387308,13245118330
9125280605,13245118330
2989419093,13245118330
6521546050,13245118330
4397485365,13245118330
3404101394,13245118330
11952886072,13245118330
5640746089,13245118330
11660847607,13245118330
39633914841,24817818984
6612793915,13245118330
5394354874,13245118330
6534910665,13245118330
13245118330,3919107792
39739575082,24817818984
39853405254,24817818984
39657157778,24817818984
39743224608,24817818984
38956937771,24817818984
39388778037,24817818984
2313813564,24817818984
13245118330,3614148822
13245118330,5472103050
13245118330,39371246894
13245118330,9253485093
13245118330,1451837560
13245118330,4425632894
13245118330,8019251115
13245118330,2752409243
13245118330,4130180715
38521352598,24817818984
2217342356,24817818984
3501588668,24817818984
31983800078,24817818984
38029675513,24817818984
36899531809,24817818984
34472775984,24817818984
35148084953,24817818984
27688783210,24817818984
8979942958,24817818984
13463578707,24817818984
13245118330,3731497428
30861315879,24817818984
13245118330,8497976616
13245118330,2708016825
13245118330,31709879503
27929984922,24817818984
2071760323,7868945885
3260407033,8538902648
13245118330,26687968336
13245118330,13204552196
3973090500,24817818984
34229586022,24817818984
28196583060,24817818984
28846073119,7868945885
35590333782,7868945885
29531937209,7868945885
4808904982,8538902648
13245118330,22335943133
32428639183,24817818984
34225649815,24817818984
7652230880,8634472929
7972096330,7868945885
4166443674,7868945885
6474688693,8538902648
13245118330,24387957337
2192279955,24817818984
8587699427,8634472929
34127589076,7868945885
18404225389,7868945885
2071631210,7868945885
5931725606,7868945885
10826566491,8538902648
1315378327,8538902648
1548522786,8538902648
1700080336,8538902648
38208644360,8538902648
13245118330,2907731482
13245118330,18306796836
2204875083,24817818984
7370413405,24817818984
38262874165,8634472929
30241992351,7868945885
5940162575,8538902648
13245118330,9992142002
31618012272,24817818984
4188929040,24817818984
29685800295,24817818984
16642038773,8634472929
22418478255,7868945885
9408954533,7868945885
26432122441,7868945885
13580068590,8538902648
22924589811,8538902648
26089389649,8538902648
13245118330,18107716796
13245118330,8105210600
32548707836,24817818984
13448402756,24817818984
34396676454,8634472929
13580068590,5674567589
9486873010,13759527835
2298080450,7868945885
13381172715,7868945885
3643917969,8538902648
13245118330,2318458270
13245118330,5101881888
13245118330,1664234481
5556347718,24817818984
28241173391,24817818984
30778474820,24817818984
32896912850,24817818984
36642230262,8634472929
7409133928,8634472929
5674567589,13580068590
5674567589,10157056476
2292815381,13759527835
34871739639,13759527835
21542361192,7868945885
21651642879,7868945885
942523918,8538902648
13245118330,7119343035
13245118330,21296128014
13245118330,9181576973
30761702059,24817818984
12601994856,8634472929
34217974240,13759527835
17881328858,13759527835
2323363149,7868945885
9218541561,8538902648
1235923318,8538902648
1599218702,8538902648
11936758760,8538902648
13245118330,8721617148
13245118330,6361795862
13245118330,6901522
13245118330,11777648805
13245118330,4679273626
13245118330,8036318128
26353966658,24817818984
8471776315,24817818984
6049686702,24817818984
8887364226,24817818984
8427291384,8634472929
5385656234,8634472929
8948205512,8634472929
5535721677,8634472929
3676927271,8634472929
6389484015,13759527835
29677422017,13759527835
1713231880,13759527835
13580068590,7868945885
3255254056,7868945885
3176733909,7868945885
5394955286,8538902648
1551709187,8538902648
1469042425,8538902648
13245118330,337506797
13245118330,14035442245
30243753545,24817818984
23118597845,24817818984
4559676500,8634472929
5442793299,8634472929
4746648156,8634472929
8918324168,8634472929
35533808164,8634472929
29446323967,12355203717
13590847381,13759527835
1611136604,7868945885
5564126072,8538902648
13245118330,1480580959
31143147296,24817818984
1023591169,24817818984
19737986795,24817818984
8359629625,8634472929
13580068590,8634472929
11524280173,8634472929
7554979006,8634472929
18113003220,8634472929
15021374814,8634472929
12099323371,12355203717
37628283091,12355203717
1653065874,12355203717
4111536980,12355203717
9762300475,12355203717
3472708987,12355203717
752010350,13759527835
1986105347,13759527835
2142208690,13759527835
5662127504,13759527835
9511839892,13759527835
24403821989,13759527835
27501017505,13759527835
8640632367,7868945885
2059127992,7868945885
4650771969,7868945885
1970928804,7868945885
7559029511,7868945885
4718716590,7868945885
8582745799,7868945885
5579711495,7868945885
4792503735,7868945885
679473162,8538902648
3182448643,8538902648
1127169988,8538902648
1463957713,8538902648
1318977127,8538902648
1202524062,8538902648
1103803370,8538902648
1498670900,8538902648
922079277,8538902648
7145353082,8538902648
2281783015,8538902648
13245118330,6383625083
13245118330,8285188830
13245118330,13580068590
13245118330,8072387308
13245118330,2545680307
13245118330,2989419093
13245118330,3404101394
13245118330,5497146876
13245118330,4397485365
13245118330,5640746089
13245118330,3243921221
7800093192,24817818984
30542396719,24817818984
4072864346,24817818984
22347702784,24817818984
28481011750,24817818984
2066441171,24817818984
1424871301,24817818984
11563768429,24817818984
5648555517,8634472929
9014743667,8634472929
8712992482,8634472929
11281757427,8634472929
4156852931,8634472929
5677407455,8634472929
7621033125,8634472929
28846088021,12355203717
35368159239,12355203717
2930925254,12355203717
34397462382,12355203717
15721901785,13759527835
8761941645,13759527835
14693018631,13759527835
13051053481,13759527835
1997797643,13759527835
15193005056,13759527835
17912037660,13759527835
23919095946,13759527835
1779325330,7868945885
7965272585,7868945885
487173750,7868945885
4000552239,7868945885
331066331,7868945885
5624426994,7868945885
4612022369,7868945885
8180228010,7868945885
8074599917,7868945885
14716264295,8538902648
11666172431,8538902648
6247469292,8538902648
1423795791,8538902648
5877328720,8538902648
6880520671,8538902648
2123098712,8538902648
9451276697,8538902648
1419295455,8538902648
13245118330,9125280605
13245118330,11660847607
13245118330,1589128836
13245118330,1420836358
13245118330,1478799227
13245118330,1950487999
13245118330,6612793915
8166106305,24817818984
2174473044,24817818984
28119506215,24817818984
8220477479,24817818984
3164232393,24817818984
8340168826,24817818984
2044506841,24817818984
18182933869,24817818984
2930626856,24817818984
4771819657,8634472929
8634472929,5509903954
8634472929,5923798501
8634472929,12060519078
8634472929,186665381
8634472929,456516163
8634472929,638559827
8634472929,7652230880
8634472929,5793676957
34387920468,12355203717
27224259560,12355203717
33602477335,12355203717
31772592317,12355203717
27948228830,12355203717
30058248773,12355203717
24981342980,12355203717
15260878602,12355203717
30995458037,12355203717
29419976978,12355203717
9686520001,13759527835
25476528700,13759527835
21617624237,13759527835
3414834601,13759527835
26785660909,13759527835
1442418003,13759527835
21673276898,13759527835
